x,y,z,xe,ye,ze
0.055075,-0.088917,0.12,0.049363,-0.00078712,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.055075,-0.088917,0.12,0.049363,-0.00078712,0.0
0.10137,-0.092492,0.12,0.028391,0.0043698,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.055075,-0.088917,0.12,0.049363,-0.00078712,0.0
0.10137,-0.092492,0.12,0.028391,0.0043698,0.0
0.12373,-0.087267,0.12,0.018683,-6.4203e-05,0.0
0.055075,-0.088917,0.12,0.049363,-0.00078712,0.0
0.10137,-0.092492,0.12,0.028391,0.0043698,0.0
0.12373,-0.087267,0.12,0.018683,-6.4203e-05,0.0
0.14033,-0.090383,0.12,0.0084215,0.0034479,0.0
0.10137,-0.092492,0.12,0.028391,0.0043698,0.0
0.12373,-0.087267,0.12,0.018683,-6.4203e-05,0.0
0.14033,-0.090383,0.12,0.0084215,0.0034479,0.0
0.14133,-0.090567,0.12,0.010578,0.003829,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15142,-0.085067,0.12,-0.011707,0.038169,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12722,-0.0084333,0.12,-0.030273,0.021747,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12722,-0.0084333,0.12,-0.030273,0.021747,0.0
0.10054,0.012833,0.12,-0.017297,0.010765,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12722,-0.0084333,0.12,-0.030273,0.021747,0.0
0.10054,0.012833,0.12,-0.017297,0.010765,0.0
0.089267,0.01815,0.12,-0.012872,0.01059,0.0
0.12722,-0.0084333,0.12,-0.030273,0.021747,0.0
0.10054,0.012833,0.12,-0.017297,0.010765,0.0
0.089267,0.01815,0.12,-0.012872,0.01059,0.0
0.08175,0.02585,0.12,-0.0087803,0.0054615,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.074508,0.029333,0.12,0.049712,0.026825,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.074508,0.029333,0.12,0.049712,0.026825,0.0
0.11906,0.052708,0.12,0.0325,0.014588,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.074508,0.029333,0.12,0.049712,0.026825,0.0
0.11906,0.052708,0.12,0.0325,0.014588,0.0
0.14418,0.066458,0.12,0.021052,0.0064068,0.0
0.074508,0.029333,0.12,0.049712,0.026825,0.0
0.11906,0.052708,0.12,0.0325,0.014588,0.0
0.14418,0.066458,0.12,0.021052,0.0064068,0.0
0.16159,0.071958,0.12,0.01047,0.0036913,0.0
0.11906,0.052708,0.12,0.0325,0.014588,0.0
0.14418,0.066458,0.12,0.021052,0.0064068,0.0
0.16159,0.071958,0.12,0.01047,0.0036913,0.0
0.16865,0.07755,0.12,0.0068286,-0.00050817,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17113,0.078558,0.12,-0.00418,-0.063939,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15692,-0.045558,0.12,-0.018354,-0.010761,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15692,-0.045558,0.12,-0.018354,-0.010761,0.0
0.14647,-0.055367,0.12,-0.016119,-0.0045151,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15692,-0.045558,0.12,-0.018354,-0.010761,0.0
0.14647,-0.055367,0.12,-0.016119,-0.0045151,0.0
0.13913,-0.055733,0.12,-0.012894,-0.0059295,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12612,-0.058483,0.12,-0.00040111,0.020741,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12749,-0.018058,0.12,-0.029698,0.022764,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12749,-0.018058,0.12,-0.029698,0.022764,0.0
0.10577,0.00091667,0.12,-0.023725,0.012162,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12749,-0.018058,0.12,-0.029698,0.022764,0.0
0.10577,0.00091667,0.12,-0.023725,0.012162,0.0
0.088992,0.0088917,0.12,-0.014827,0.0083731,0.0
0.12749,-0.018058,0.12,-0.029698,0.022764,0.0
0.10577,0.00091667,0.12,-0.023725,0.012162,0.0
0.088992,0.0088917,0.12,-0.014827,0.0083731,0.0
0.078175,0.013567,0.12,-0.0079482,0.0057913,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0735,0.017783,0.12,0.037106,0.013924,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0735,0.017783,0.12,0.037106,0.013924,0.0
0.10641,0.032083,0.12,0.026357,0.004752,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0735,0.017783,0.12,0.037106,0.013924,0.0
0.10641,0.032083,0.12,0.026357,0.004752,0.0
0.12557,0.038133,0.12,0.018278,0.0012661,0.0
0.0735,0.017783,0.12,0.037106,0.013924,0.0
0.10641,0.032083,0.12,0.026357,0.004752,0.0
0.12557,0.038133,0.12,0.018278,0.0012661,0.0
0.14069,0.035658,0.12,0.0086926,0.0050231,0.0
0.10641,0.032083,0.12,0.026357,0.004752,0.0
0.12557,0.038133,0.12,0.018278,0.0012661,0.0
0.14069,0.035658,0.12,0.0086926,0.0050231,0.0
0.1417,0.037033,0.12,0.010454,0.0042891,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1472,0.039142,0.12,0.0078057,-0.012095,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1472,0.039142,0.12,0.0078057,-0.012095,0.0
0.15508,0.034467,0.12,-3.6851e-05,-0.014878,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1472,0.039142,0.12,0.0078057,-0.012095,0.0
0.15508,0.034467,0.12,-3.6851e-05,-0.014878,0.0
0.15793,0.027408,0.12,-0.0028581,-0.011548,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15948,0.018608,0.12,-0.036609,0.022857,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15948,0.018608,0.12,-0.036609,0.022857,0.0
0.12914,0.036392,0.12,-0.022374,0.019741,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15948,0.018608,0.12,-0.036609,0.022857,0.0
0.12914,0.036392,0.12,-0.022374,0.019741,0.0
0.11182,0.048583,0.12,-0.013103,0.014883,0.0
0.15948,0.018608,0.12,-0.036609,0.022857,0.0
0.12914,0.036392,0.12,-0.022374,0.019741,0.0
0.11182,0.048583,0.12,-0.013103,0.014883,0.0
0.10027,0.059125,0.12,-0.0055792,0.0080078,0.0
0.12914,0.036392,0.12,-0.022374,0.019741,0.0
0.11182,0.048583,0.12,-0.013103,0.014883,0.0
0.10027,0.059125,0.12,-0.0055792,0.0080078,0.0
0.098158,0.060958,0.12,-0.0054842,0.0080078,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.093208,0.065542,0.12,-0.013628,-0.033656,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.093208,0.065542,0.12,-0.013628,-0.033656,0.0
0.08395,0.035933,0.12,-0.0099103,-0.023505,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.093208,0.065542,0.12,-0.013628,-0.033656,0.0
0.08395,0.035933,0.12,-0.0099103,-0.023505,0.0
0.079458,0.01815,0.12,-0.0081889,-0.01545,0.0
0.093208,0.065542,0.12,-0.013628,-0.033656,0.0
0.08395,0.035933,0.12,-0.0099103,-0.023505,0.0
0.079458,0.01815,0.12,-0.0081889,-0.01545,0.0
0.073408,0.0087083,0.12,-0.0035239,-0.010873,0.0
0.08395,0.035933,0.12,-0.0099103,-0.023505,0.0
0.079458,0.01815,0.12,-0.0081889,-0.01545,0.0
0.073408,0.0087083,0.12,-0.0035239,-0.010873,0.0
0.07405,0.0044917,0.12,-0.0048582,-0.009088,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.070842,0.00018333,0.12,0.021253,-0.051051,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11072,-0.088275,0.12,0.028133,0.054453,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11072,-0.088275,0.12,0.028133,0.054453,0.0
0.13959,-0.0363,0.12,0.010838,0.03292,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11072,-0.088275,0.12,0.028133,0.054453,0.0
0.13959,-0.0363,0.12,0.010838,0.03292,0.0
0.14738,-0.0072417,0.12,0.0088364,0.019083,0.0
0.11072,-0.088275,0.12,0.028133,0.054453,0.0
0.13959,-0.0363,0.12,0.010838,0.03292,0.0
0.14738,-0.0072417,0.12,0.0088364,0.019083,0.0
0.15554,0.0053167,0.12,0.003573,0.014135,0.0
0.13959,-0.0363,0.12,0.010838,0.03292,0.0
0.14738,-0.0072417,0.12,0.0088364,0.019083,0.0
0.15554,0.0053167,0.12,0.003573,0.014135,0.0
0.1571,0.016683,0.12,0.0034621,0.0065735,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15875,0.023283,0.12,-0.022696,-0.012193,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11319,-0.004125,0.12,0.030819,-0.0049373,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11319,-0.004125,0.12,0.030819,-0.0049373,0.0
0.14005,-0.012008,0.12,0.020916,0.00085519,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11319,-0.004125,0.12,0.030819,-0.0049373,0.0
0.14005,-0.012008,0.12,0.020916,0.00085519,0.0
0.15628,-0.011733,0.12,0.013169,-0.00046521,0.0
0.11319,-0.004125,0.12,0.030819,-0.0049373,0.0
0.14005,-0.012008,0.12,0.020916,0.00085519,0.0
0.15628,-0.011733,0.12,0.013169,-0.00046521,0.0
0.167,-0.013933,0.12,0.006683,0.0012121,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16911,-0.011733,0.12,-0.012937,-0.024166,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13739,-0.054908,0.12,-0.012993,0.023068,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13739,-0.054908,0.12,-0.012993,0.023068,0.0
0.1274,-0.038958,0.12,-0.0080125,0.020476,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13739,-0.054908,0.12,-0.012993,0.023068,0.0
0.1274,-0.038958,0.12,-0.0080125,0.020476,0.0
0.123,-0.029517,0.12,-0.0061182,0.017713,0.0
0.13739,-0.054908,0.12,-0.012993,0.023068,0.0
0.1274,-0.038958,0.12,-0.0080125,0.020476,0.0
0.123,-0.029517,0.12,-0.0061182,0.017713,0.0
0.11778,-0.015125,0.12,-0.002146,0.0066604,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11475,-0.0089833,0.12,0.0073161,-0.039306,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12703,-0.084058,0.12,-0.010494,0.0248,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12703,-0.084058,0.12,-0.010494,0.0248,0.0
0.12566,-0.059033,0.12,-0.015727,0.015871,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12703,-0.084058,0.12,-0.010494,0.0248,0.0
0.12566,-0.059033,0.12,-0.015727,0.015871,0.0
0.11411,-0.048675,0.12,-0.007481,0.013562,0.0
0.12703,-0.084058,0.12,-0.010494,0.0248,0.0
0.12566,-0.059033,0.12,-0.015727,0.015871,0.0
0.11411,-0.048675,0.12,-0.007481,0.013562,0.0
0.10815,-0.038867,0.12,-0.0031748,0.0077774,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10714,-0.035108,0.12,0.0020494,0.025464,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11072,0.00045833,0.12,0.0040214,-0.03526,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11072,0.00045833,0.12,0.0040214,-0.03526,0.0
0.11402,-0.025025,0.12,0.00056102,-0.031066,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11072,0.00045833,0.12,0.0040214,-0.03526,0.0
0.11402,-0.025025,0.12,0.00056102,-0.031066,0.0
0.11328,-0.047758,0.12,0.0012141,-0.018977,0.0
0.11072,0.00045833,0.12,0.0040214,-0.03526,0.0
0.11402,-0.025025,0.12,0.00056102,-0.031066,0.0
0.11328,-0.047758,0.12,0.0012141,-0.018977,0.0
0.11273,-0.059033,0.12,0.001724,-0.013025,0.0
0.11402,-0.025025,0.12,0.00056102,-0.031066,0.0
0.11328,-0.047758,0.12,0.0012141,-0.018977,0.0
0.11273,-0.059033,0.12,0.001724,-0.013025,0.0
0.11264,-0.065542,0.12,0.0017956,-0.0091775,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11255,-0.072233,0.12,-0.011688,0.046065,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11255,-0.072233,0.12,-0.011688,0.046065,0.0
0.10384,-0.028142,0.12,-0.0097568,0.027579,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11255,-0.072233,0.12,-0.011688,0.046065,0.0
0.10384,-0.028142,0.12,-0.0097568,0.027579,0.0
0.094492,-0.0028417,0.12,-0.0037955,0.015082,0.0
0.11255,-0.072233,0.12,-0.011688,0.046065,0.0
0.10384,-0.028142,0.12,-0.0097568,0.027579,0.0
0.094492,-0.0028417,0.12,-0.0037955,0.015082,0.0
0.091742,0.0066917,0.12,-0.0027399,0.01195,0.0
0.10384,-0.028142,0.12,-0.0097568,0.027579,0.0
0.094492,-0.0028417,0.12,-0.0037955,0.015082,0.0
0.091742,0.0066917,0.12,-0.0027399,0.01195,0.0
0.091925,0.0091667,0.12,-0.0037704,0.012676,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.08835,0.021175,0.12,-0.010067,-0.057191,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.065342,-0.090383,0.12,-0.0091454,0.0066958,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.065342,-0.090383,0.12,-0.0091454,0.0066958,0.0
0.0625,-0.089192,0.12,-0.012835,0.012198,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.065342,-0.090383,0.12,-0.0091454,0.0066958,0.0
0.0625,-0.089192,0.12,-0.012835,0.012198,0.0
0.056633,-0.082683,0.12,-0.010234,0.0090371,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.050033,-0.073883,0.12,0.053804,-0.0017891,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.050033,-0.073883,0.12,0.053804,-0.0017891,0.0
0.10109,-0.077275,0.12,0.033098,-0.0010841,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.050033,-0.073883,0.12,0.053804,-0.0017891,0.0
0.10109,-0.077275,0.12,0.033098,-0.0010841,0.0
0.1296,-0.080392,0.12,0.019766,0.00068928,0.0
0.050033,-0.073883,0.12,0.053804,-0.0017891,0.0
0.10109,-0.077275,0.12,0.033098,-0.0010841,0.0
0.1296,-0.080392,0.12,0.019766,0.00068928,0.0
0.14665,-0.083783,0.12,0.010304,0.0034093,0.0
0.10109,-0.077275,0.12,0.033098,-0.0010841,0.0
0.1296,-0.080392,0.12,0.019766,0.00068928,0.0
0.14665,-0.083783,0.12,0.010304,0.0034093,0.0
0.15032,-0.079108,0.12,0.010431,-0.0016015,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15838,-0.080208,0.12,-0.047183,0.038787,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0658,-0.0018333,0.12,0.01278,0.049093,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0658,-0.0018333,0.12,0.01278,0.049093,0.0
0.072125,0.054542,0.12,0.016815,0.017247,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0658,-0.0018333,0.12,0.01278,0.049093,0.0
0.072125,0.054542,0.12,0.016815,0.017247,0.0
0.084408,0.070125,0.12,0.0097118,0.013928,0.0
0.0658,-0.0018333,0.12,0.01278,0.049093,0.0
0.072125,0.054542,0.12,0.016815,0.017247,0.0
0.084408,0.070125,0.12,0.0097118,0.013928,0.0
0.090275,0.077917,0.12,0.0064352,0.012268,0.0
0.072125,0.054542,0.12,0.016815,0.017247,0.0
0.084408,0.070125,0.12,0.0097118,0.013928,0.0
0.090275,0.077917,0.12,0.0064352,0.012268,0.0
0.093025,0.081033,0.12,0.0049803,0.012217,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096508,0.090108,0.12,-0.0060306,-0.0044794,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096508,0.090108,0.12,-0.0060306,-0.0044794,0.0
0.097058,0.0902,0.12,-0.010992,-0.0099151,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096508,0.090108,0.12,-0.0060306,-0.0044794,0.0
0.097058,0.0902,0.12,-0.010992,-0.0099151,0.0
0.088167,0.08195,0.12,-0.0043058,-0.004337,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.085875,0.080667,0.12,-0.018921,-0.031268,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.059017,0.029517,0.12,0.049761,-0.0056392,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.059017,0.029517,0.12,0.049761,-0.0056392,0.0
0.10293,0.023375,0.12,0.034115,0.00051326,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.059017,0.029517,0.12,0.049761,-0.0056392,0.0
0.10293,0.023375,0.12,0.034115,0.00051326,0.0
0.12914,0.025208,0.12,0.022029,-0.0013147,0.0
0.059017,0.029517,0.12,0.049761,-0.0056392,0.0
0.10293,0.023375,0.12,0.034115,0.00051326,0.0
0.12914,0.025208,0.12,0.022029,-0.0013147,0.0
0.14207,0.0253,0.12,0.016169,-0.0014037,0.0
0.10293,0.023375,0.12,0.034115,0.00051326,0.0
0.12914,0.025208,0.12,0.022029,-0.0013147,0.0
0.14207,0.0253,0.12,0.016169,-0.0014037,0.0
0.15013,0.026583,0.12,0.011635,-0.0026857,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15838,0.02475,0.12,0.0096602,-0.063961,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15838,0.02475,0.12,0.0096602,-0.063961,0.0
0.17223,-0.033733,0.12,-0.0028104,-0.037033,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15838,0.02475,0.12,0.0096602,-0.063961,0.0
0.17223,-0.033733,0.12,-0.0028104,-0.037033,0.0
0.17333,-0.062608,0.12,-0.0032249,-0.023935,0.0
0.15838,0.02475,0.12,0.0096602,-0.063961,0.0
0.17223,-0.033733,0.12,-0.0028104,-0.037033,0.0
0.17333,-0.062608,0.12,-0.0032249,-0.023935,0.0
0.16938,-0.077642,0.12,0.0010595,-0.016791,0.0
0.17223,-0.033733,0.12,-0.0028104,-0.037033,0.0
0.17333,-0.062608,0.12,-0.0032249,-0.023935,0.0
0.16938,-0.077642,0.12,0.0010595,-0.016791,0.0
0.16709,-0.089467,0.12,0.0035225,-0.0089103,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17388,-0.094875,0.12,-0.028159,0.087532,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11567,0.081767,0.12,-0.011893,-0.072081,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11567,0.081767,0.12,-0.011893,-0.072081,0.0
0.10815,0.014025,0.12,-0.012812,-0.043314,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11567,0.081767,0.12,-0.011893,-0.072081,0.0
0.10815,0.014025,0.12,-0.012812,-0.043314,0.0
0.099075,-0.0198,0.12,-0.0079555,-0.028976,0.0
0.11567,0.081767,0.12,-0.011893,-0.072081,0.0
0.10815,0.014025,0.12,-0.012812,-0.043314,0.0
0.099075,-0.0198,0.12,-0.0079555,-0.028976,0.0
0.091558,-0.043175,0.12,-0.0025478,-0.015345,0.0
0.10815,0.014025,0.12,-0.012812,-0.043314,0.0
0.099075,-0.0198,0.12,-0.0079555,-0.028976,0.0
0.091558,-0.043175,0.12,-0.0025478,-0.015345,0.0
0.088167,-0.052158,0.12,-0.00021062,-0.011233,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.087067,-0.065267,0.12,0.01875,0.020795,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.087067,-0.065267,0.12,0.01875,0.020795,0.0
0.10265,-0.048033,0.12,0.012624,0.015458,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.087067,-0.065267,0.12,0.01875,0.020795,0.0
0.10265,-0.048033,0.12,0.012624,0.015458,0.0
0.11035,-0.040792,0.12,0.0096529,0.014164,0.0
0.087067,-0.065267,0.12,0.01875,0.020795,0.0
0.10265,-0.048033,0.12,0.012624,0.015458,0.0
0.11035,-0.040792,0.12,0.0096529,0.014164,0.0
0.1164,-0.032725,0.12,0.0059672,0.0090714,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12117,-0.02585,0.12,-0.010374,0.065875,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12117,-0.02585,0.12,-0.010374,0.065875,0.0
0.11585,0.031442,0.12,-0.012026,0.038936,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12117,-0.02585,0.12,-0.010374,0.065875,0.0
0.11585,0.031442,0.12,-0.012026,0.038936,0.0
0.10036,0.0638,0.12,-1.9055e-05,0.021754,0.0
0.12117,-0.02585,0.12,-0.010374,0.065875,0.0
0.11585,0.031442,0.12,-0.012026,0.038936,0.0
0.10036,0.0638,0.12,-1.9055e-05,0.021754,0.0
0.09605,0.081767,0.12,0.002547,0.011376,0.0
0.11585,0.031442,0.12,-0.012026,0.038936,0.0
0.10036,0.0638,0.12,-1.9055e-05,0.021754,0.0
0.09605,0.081767,0.12,0.002547,0.011376,0.0
0.094125,0.085342,0.12,0.0036008,0.011595,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096875,0.093958,0.12,0.028806,0.010626,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096875,0.093958,0.12,0.028806,0.010626,0.0
0.12218,0.1067,0.12,0.017919,-0.00018871,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.096875,0.093958,0.12,0.028806,0.010626,0.0
0.12218,0.1067,0.12,0.017919,-0.00018871,0.0
0.13189,0.10734,0.12,0.015409,0.00013309,0.0
0.096875,0.093958,0.12,0.028806,0.010626,0.0
0.12218,0.1067,0.12,0.017919,-0.00018871,0.0
0.13189,0.10734,0.12,0.015409,0.00013309,0.0
0.145,0.10404,0.12,0.0059039,0.0039148,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14693,0.11018,0.12,-0.016749,-0.059738,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10888,-0.0017417,0.12,0.022506,-0.0056309,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10888,-0.0017417,0.12,0.022506,-0.0056309,0.0
0.12841,-0.011092,0.12,0.015753,0.0038066,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10888,-0.0017417,0.12,0.022506,-0.0056309,0.0
0.12841,-0.011092,0.12,0.015753,0.0038066,0.0
0.13473,-0.0065083,0.12,0.015814,-0.00073307,0.0
0.10888,-0.0017417,0.12,0.022506,-0.0056309,0.0
